"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Gawler (SA)","Race 8","SCR","","STARBURST CANDY","Darrell Johnstone","","","","","","Barcia Bale","Wynburn Lucifer",""
"Gawler (SA)","Race 9","1","","OUZO AND COKE (4)","Paul Somerset","23.15","0.00","","","27.5kg","Fernando Bale","Fantastic Winnie","$2.30"
"Gawler (SA)","Race 9","2","","ASTON BAKER (8)","Paul Fagan","23.25","1.50","","","31.6kg","Beast Unleashed","Fantastic Skye","$4.20"
"Gawler (SA)","Race 9","3","","BONNIE DIVA (5)","Desmond Hockley","23.35","2.75","","","24.7kg","Fernando Bale","Crazy Diva","$7.50"
"Gawler (SA)","Race 9","4","","SEBON KNIGHT (2)","Karryn Nobes","23.65","7.00","","","31.7kg","Mister Harlewood","Sebon Panther","$9.50"
"Gawler (SA)","Race 9","5","","SPACE TRACKER (1)","Michael Wittholz","23.73","8.25","","","33.6kg","Milldean Panther","Army's Remy","$4.20"
"Gawler (SA)","Race 9","6","","COMMANDO RAID (7)","Adam Burda","23.93","11.00","","","28.9kg","Fabregas","Josie Rumble","$21.00"
"Gunnedah (NSW)","Race 1","1","","INDI'S GIRL (3)","Troy Silver","25.47","0.00","11.73","331","27.8kg","Beast Unleashed","Sugar Spice","$5.50"
"Gunnedah (NSW)","Race 1","2","","HILLSTON ROAD (4)","Errol Hughes","25.56","1.25","11.66","222","33.5kg","Mount Hope","Danyo's Sarah","$7.50"
"Gunnedah (NSW)","Race 1","3","","BERNIE NISMO (1)","Rebecca Mizzi","25.59","1.75","11.61","113","29.5kg","Ando's Mac","Suzie Nismo","$2.40"
"Gunnedah (NSW)","Race 1","4","","OUR DARK RUBY (6)","Graeme Wilkinson","26.11","9.25","11.93","664","27.3kg","Jungle Deuce","Ruby Herrera","$23.00"
"Gunnedah (NSW)","Race 1","5","","ROOF RATTLER (7)","Dana Ivers","26.11","9.25","12.00","775","32.3kg","Aston Rupee","Phantom Bonnie","$3.80"
"Gunnedah (NSW)","Race 1","6","","FAIRWAY FURY (8)","Jennifer Oates","26.14","9.50","11.87","446","24.0kg","Incapacitated","Little Whitey","$12.00"
"Gunnedah (NSW)","Race 1","7","","MIGHTY MISCHIEF (2)","Jennifer Oates","26.34","12.25","11.87","557","27.0kg","Aussie Infrared","China O'brien","$8.50"
"Gunnedah (NSW)","Race 2","1","","MICK THE MASTER (7)","Jamie Bush","19.89","0.00","6.64","121","33.3kg","Aussie Infrared","Matilda Grace","$1.55"
"Gunnedah (NSW)","Race 2","2","","CASH RUN (4)","Nevyl Hand","20.08","2.50","6.62","312","29.5kg","Flying Ricciardo","Cash Talks","$3.00"
"Gunnedah (NSW)","Race 2","3","","OUST THE PLATE (8)","Douglas James","20.16","3.75","6.78","653","23.7kg","Fernando Bale","Tangelo Fire","$12.00"
"Gunnedah (NSW)","Race 2","4","","STAR SIRIUS (2)","Glen Muller","20.82","13.25","6.71","444","30.7kg","Aussie Infrared","Kooringa Molly","$12.00"
"Gunnedah (NSW)","Race 2","5","","ZIPPING BERETTA (5)","Dana Ivers","20.96","15.25","6.70","235","33.4kg","Zipping Garth","Zipping Paris","$51.00"
"Gunnedah (NSW)","Race 2","6","","HAYMAN BEACH (3)","Len Haaring","21.09","17.25","6.88","566","32.7kg","Aston Dee Bee","Poonyahra","$41.00"
"Gunnedah (NSW)","Race 2","SCR","","CATCH THE TIGER","Brian Smoothy","","","","","","Catch The Thief","Chickiano",""
"Gunnedah (NSW)","Race 2","SCR","","BOOM BOOM","Brian Smoothy","","","","","","Ando's Mac","Collywood",""
"Gunnedah (NSW)","Race 3","1","","STEEL BOOTS (2)","Melanie Mabbott","19.83","0.00","6.54","411","25.3kg","Fernando Bale","Steel Toes","$21.00"
"Gunnedah (NSW)","Race 3","2","","LOCHINVAR RUBY (1)","Douglas James","19.94","1.50","6.65","222","27.4kg","Fernando Bale","Kroes","$4.80"
"Gunnedah (NSW)","Race 3","3","","BLAINE KEEPING (6)","Charmaine Roberts","20.01","2.50","6.73","533","33.2kg","Aston Rupee","Blue Bronte","$1.55"
"Gunnedah (NSW)","Race 3","4","","BOMB NOAH (4)","Melanie Mabbott","20.11","4.00","6.73","344","31.0kg","Fernando Bale","Jd Bombshell","$7.50"
"Gunnedah (NSW)","Race 3","5","","DENAWEN BEACH (5)","Len Haaring","20.19","5.25","6.85","775","34.5kg","Bernardo","Farmor Bangs","$12.00"
"Gunnedah (NSW)","Race 3","6","","HYBRID EVE (7)","Peter Pickering","20.22","5.50","6.76","656","25.2kg","Feral Franky","Khatanga Eve","$21.00"
"Gunnedah (NSW)","Race 3","7","","VALLEY CASH (3)","Nevyl Hand","20.42","8.25","6.79","167","25.5kg","Tommy Shelby","Cash Magic","$31.00"
"Gunnedah (NSW)","Race 3","8","","RUTLAND MORGAN (8)","Michael Ruttley","20.52","9.75","6.86","888","29.2kg","Feral Franky","Armatree Kaycee","$41.00"
"Gunnedah (NSW)","Race 3","SCR","","LIDCOMBE BABE","Tania Trappett","","","","","","Ando's Mac","Lulu Forty",""
"Gunnedah (NSW)","Race 3","SCR","","ROYMAN","Jamie Bush","","","","","","Aussie Infrared","Opal Sky",""
"Gunnedah (NSW)","Race 4","1","","CHUCK KEEPING (5)","Charmaine Roberts","30.91","0.00","3.70","631","33.0kg","Collision","Miss Ezmae","$3.60"
"Gunnedah (NSW)","Race 4","2","","LEVINGS (8)","Barry Evans","30.95","0.75","3.56","212","37.0kg","Sennachie","Hari Brann","$21.00"
"Gunnedah (NSW)","Race 4","3","","TALK ABOUT CLASS (6)","Raymond Smith","31.04","1.75","3.67","523","35.8kg","Feral Franky","Midnight Flash","$4.60"
"Gunnedah (NSW)","Race 4","4","","WALK THE TALK (3)","Scott Farley","31.11","2.75","3.60","444","29.7kg","Flying Ricciardo","Talk About Katie","$3.20"
"Gunnedah (NSW)","Race 4","5","","JOCK (4)","Jamie Bush","31.27","5.25","3.70","755","33.2kg","Aston Dee Bee","Bandit Bonnie","$8.50"
"Gunnedah (NSW)","Race 4","6","","FANTASTIC RALPH (7)","Allan Syphers","31.74","11.75","3.56","176","33.8kg","Superior Panama","Fantastic Flossy","$5.50"
"Gunnedah (NSW)","Race 4","7","","SETTLE (1)","Robert Bray","31.78","12.25","3.58","367","27.1kg","Flying Ricciardo","Sarita","$14.00"
"Gunnedah (NSW)","Race 4","SCR","","WARLORD NEV","Nevyl Hand","","","","","","Aston Dee Bee","Bandit Bonnie",""
"Gunnedah (NSW)","Race 4","SCR","","WE'LL SEE","Patrick Marley","","","","","","Fernando Bale","Let's See",""
"Gunnedah (NSW)","Race 5","1","","JAKEY BLUE (2)","Phillip Ross","30.93","0.00","3.72","511","30.3kg","Collision","Miss Ezmae","$1.33"
"Gunnedah (NSW)","Race 5","2","","PANDA UNLEASHED (1)","Michael Chapman","30.94","0.13","3.70","422","35.8kg","Beast Unleashed","Usara Allen","$2.90"
"Gunnedah (NSW)","Race 5","3","","ETHICAL MISS (7)","Kevin Sills","31.33","5.75","3.82","653","25.8kg","Cosmic Rumble","Black Eva","$41.00"
"Gunnedah (NSW)","Race 5","4","","KATIE KEEPING (5)","Justin Pickering","31.47","7.75","3.62","134","24.8kg","Fernando Bale","Georgia Keeping","$18.00"
"Gunnedah (NSW)","Race 5","5","","AIN'T SHE GRAND (6)","Steven McMahon","31.61","9.75","3.68","245","26.4kg","Jungle Deuce","Left Unsaid","$61.00"
"Gunnedah (NSW)","Race 5","6","","BONNIE MAGGIE (8)","Dale Tolmie","31.76","11.75","3.68","366","25.3kg","Fernando Bale","Miss Sand Storm","$101.00"
"Gunnedah (NSW)","Race 5","SCR","","DAWN'S SISTER","David Howarth","","","","","","Magical Bale","Lagoon Prissy",""
"Gunnedah (NSW)","Race 5","SCR","","BAGO SWEETIE","James Goddard","","","","","","Fernando Bale","Oxley Surround",""
"Gunnedah (NSW)","Race 6","1","","FANTASTIC DAVE (3)","Allan Syphers","31.13","0.00","3.59","221","32.2kg","Superior Panama","Fantastic Flossy","$1.60"
"Gunnedah (NSW)","Race 6","2","","SAMMY'S BEACH (7)","Len Haaring","31.15","0.25","3.61","352","27.2kg","Bernardo","Farmor Bangs","$3.90"
"Gunnedah (NSW)","Race 6","3","","MERRY MERRIWA (4)","Errol Hughes","31.31","2.50","3.68","513","28.0kg","Mount Hope","Danyo's Sarah","$5.50"
"Gunnedah (NSW)","Race 6","4","","NATSUKO (1)","Jamie Osborn","31.46","4.75","3.58","134","27.1kg","Aston Rupee","All Negoa","$14.00"
"Gunnedah (NSW)","Race 6","5","","BIG JUNIOR (8)","Gregory Harborne","31.65","7.50","3.71","665","29.9kg","Aussie Infrared","Trickster Lumik","$41.00"
"Gunnedah (NSW)","Race 6","6","","MOTOR CITY TIG (2)","Steven McMahon","31.67","7.75","3.73","746","33.7kg","Fernando Bale","Midnight Joyce","$41.00"
"Gunnedah (NSW)","Race 6","7","","FRANKY SCOOTER (6)","Matthew Bryant","31.88","10.50","3.61","477","30.1kg","Feral Franky","Wonder Miss","$26.00"
"Gunnedah (NSW)","Race 6","SCR","","CLUSTER ONE","Mark Craig","","","","","","Collision","Nino De Oro",""
"Gunnedah (NSW)","Race 7","1","","IMPRESS SPIETH (1)","Mark Craig","24.92","0.00","11.13","111","31.5kg","Fernando Bale","She's Salacious","$2.20"
"Gunnedah (NSW)","Race 7","2","","HIS FERNANDO (6)","Matthew Bryant","25.24","4.50","11.52","422","30.8kg","Fernando Bale","She's Salacious","$3.90"
"Gunnedah (NSW)","Race 7","3","","AVA'S MILO (2)","Jamie Bush","25.26","4.75","11.70","233","33.0kg","Nitro Burst","Liz's Sniper","$34.00"
"Gunnedah (NSW)","Race 7","4","","IMPERIAL CHOP (4)","Glen Muller","25.46","7.75","11.88","754","33.2kg","My Redeemer","Outmaneuver","$5.00"
"Gunnedah (NSW)","Race 7","5","","GET UP TIGER (7)","Dana Ivers","25.64","10.25","11.78","845","25.8kg","Beast Unleashed","Mako Mermaid","$9.50"
"Gunnedah (NSW)","Race 7","6","","GENUINE ARTICLE (5)","Robert Hatton","25.74","11.75","11.98","686","29.7kg","Kinloch Brae","Buffet Destroyer","$26.00"
"Gunnedah (NSW)","Race 7","7","","PRINCE VINNIE (8)","Josephine Lockhart","25.84","13.25","11.93","567","30.5kg","Bernardo","Slingshot Gypsy","$9.50"
"Gunnedah (NSW)","Race 7","8","","GREYSYND FEVER (3)","Tania Trappett","26.02","15.75","11.96","378","25.3kg","Orson Allen","Milly Mac","$21.00"
"Gunnedah (NSW)","Race 7","SCR","","ROTO ROAD","Errol Hughes","","","","","","Mount Hope","Danyo's Sarah",""
"Gunnedah (NSW)","Race 7","SCR","","CHICKS A THIEF","Brian Smoothy","","","","","","Catch The Thief","Chickiano",""
"Gunnedah (NSW)","Race 8","1","","CHANCY NANCY (7)","Melanie Mabbott","25.19","0.00","11.40","211","25.1kg","Aston Dee Bee","Mia's Hand","$6.00"
"Gunnedah (NSW)","Race 8","2","","SOLICITOR (6)","Robert Hatton","25.29","1.50","11.51","432","30.0kg","Zambora Brockie","Appointed","$51.00"
"Gunnedah (NSW)","Race 8","3","","RUTLAND SNICKERS (5)","Michael Ruttley","25.37","2.50","11.64","654","30.9kg","Superior Panama","Armatree's Ninja","$9.00"
"Gunnedah (NSW)","Race 8","4","","ANOTHER JULIA (2)","William Marmara","25.45","3.75","11.69","563","27.7kg","Fernando Bale","Julia Mulwee","$5.50"
"Gunnedah (NSW)","Race 8","5","","LOLA MCGRAW (8)","Peter Pickering","25.45","3.75","11.50","325","27.4kg","Aston Rupee","Nangar Gold","$10.00"
"Gunnedah (NSW)","Race 8","6","","JOE CARGO (4)","Jamie Bush","25.47","4.00","11.78","776","34.6kg","Feral Franky","Suzi Cargo","$3.10"
"Gunnedah (NSW)","Race 8","7","","SNOWFEST (1)","William Marmara","25.53","4.75","11.55","147","28.1kg","Fernando Bale","Eye Will Reign","$5.00"
"Gunnedah (NSW)","Race 8","DNF","","FIVE MILE ROSE (3)","Matthew Bryant","","","","888","26.3kg","Aston Dee Bee","Elusive Zesta",""
"Gunnedah (NSW)","Race 8","SCR","","JUNGLE TIGER","Scott Farley","","","","","","Jungle Deuce","Nangar Freedom",""
"Gunnedah (NSW)","Race 8","SCR","","I'M CHEEKY","Mark Craig","","","","","","Fernando Bale","Rothwell Gal",""
"Gunnedah (NSW)","Race 9","1","","SECRET SUMATRA (1)","William Marmara","19.93","0.00","6.60","221","30.9kg","Superior Panama","Twisted Love","$8.50"
"Gunnedah (NSW)","Race 9","2","","DIVA ETHICS (6)","Dana Ivers","19.95","0.25","6.74","662","27.9kg","Beast Unleashed","Red Sox Ethics","$2.30"
"Gunnedah (NSW)","Race 9","3","","TRALEE LUNA (7)","Melanie Mabbott","20.05","1.75","6.72","443","27.1kg","Feral Franky","Tralee Anna","$11.00"
"Gunnedah (NSW)","Race 9","4","","SLICK OLIVE (8)","Mark Craig","20.05","1.75","6.60","114","27.5kg","Aston Rupee","Dancin' Ethics","$6.50"
"Gunnedah (NSW)","Race 9","5","","GUNNELL GIRL (2)","Meredith Verhagen","20.18","3.50","6.72","555","28.4kg","Bernardo","Gunnell","$16.00"
"Gunnedah (NSW)","Race 9","6","","HEY ELLA (5)","Tania Trappett","20.22","4.25","6.69","336","27.2kg","Fernando Bale","Amelia Ella","$10.00"
"Gunnedah (NSW)","Race 9","7","","SAN FRAN (4)","Allan Syphers","20.27","4.75","6.84","777","27.3kg","Barcia Bale","Larrakeyah Lady","$3.70"
"Gunnedah (NSW)","Race 9","8","","PEACH PERFECT (3)","Phillip Ross","20.42","7.00","6.97","888","27.2kg","Fernando Bale","Highly Explosive","$31.00"
"Gunnedah (NSW)","Race 9","SCR","","PAW KINSLEY","Robert Ryan","","","","","","Yozo Bale","Knicks Bale",""
"Gunnedah (NSW)","Race 9","SCR","","SPLIT 'EM","Robert Bray","","","","","","Flying Ricciardo","Sarita",""
"Gunnedah (NSW)","Race 10","1","","CASH FOR KOTA (1)","Melanie Mabbott","20.06","0.00","6.68","211","25.1kg","Aston Dee Bee","Mia's Hand","$5.50"
"Gunnedah (NSW)","Race 10","2","","RETURN AN EARN (7)","Meredith Verhagen","20.20","2.00","6.70","122","29.7kg","Ebby Jet Power","Midnight Waltz","$5.50"
"Gunnedah (NSW)","Race 10","3","","TIPSY ETHICS (2)","Dana Ivers","20.25","2.50","6.81","533","28.0kg","Beast Unleashed","Red Sox Ethics","$1.60"
"Gunnedah (NSW)","Race 10","4","","FIERY CHANA (5)","Robert Ryan","20.59","7.50","6.84","344","27.6kg","Bewildering","July Allen","$19.00"
"Gunnedah (NSW)","Race 10","5","","MISS KINGSLEIGH (8)","Mark Craig","20.62","8.00","6.87","755","29.2kg","Black Magic Opal","Midnight Dare","$51.00"
"Gunnedah (NSW)","Race 10","6","","ONE NUMBER AWAY (6)","David Harkin","20.70","9.25","6.92","876","26.3kg","Kinloch Brae","Midnight Joyce","$41.00"
"Gunnedah (NSW)","Race 10","7","","KUTA BEACH (3)","Len Haaring","20.76","10.00","6.90","467","26.8kg","Orson Allen","Barbie's Beach","$81.00"
"Gunnedah (NSW)","Race 10","8","","RUTLAND JACK (4)","Michael Ruttley","20.87","11.50","6.96","688","34.2kg","Feral Franky","Armatree Kaycee","$7.00"
"Gunnedah (NSW)","Race 10","SCR","","TOMMIE'S BRIDE","Brian Smoothy","","","","","","Tommy Shelby","Pop The Confetti",""
"Gunnedah (NSW)","Race 10","SCR","","PRINCE ROLEX","James Goddard","","","","","","Zack Monelli","Fusion Girl",""
"Gunnedah (NSW)","Race 11","1","","SNOOPING (2)","Graham Novley","20.14","0.00","6.73","441","30.8kg","Feral Franky","Sandy's Revenge","$17.00"
"Gunnedah (NSW)","Race 11","2","","SALAMAT (8)","Mark Craig","20.15","0.13","6.59","112","26.0kg","Collision","Nino De Oro","$1.65"
"Gunnedah (NSW)","Race 11","3","","TWO ODD SOCKS (1)","Robert Ryan","20.18","0.75","6.64","223","29.5kg","Koblenz","Toasty Toes","$5.50"
"Gunnedah (NSW)","Race 11","4","","SPIRIT CHANA (3)","Mark Taylor","20.22","1.00","6.67","334","30.1kg","Shima Shine","Cimarron Strip","$23.00"
"Gunnedah (NSW)","Race 11","5","","DAM PANAMA (4)","William Marmara","20.24","1.50","6.86","775","29.5kg","Superior Panama","Quara's Flick","$9.00"
"Gunnedah (NSW)","Race 11","6","","FIVE LEAF CLOVER (7)","David Harkin","20.47","4.75","6.92","886","27.5kg","Kinloch Brae","Midnight Joyce","$61.00"
"Gunnedah (NSW)","Race 11","7","","IMPERIAL AUDREY (5)","Glen Muller","20.51","5.25","6.84","667","24.5kg","My Redeemer","Outmaneuver","$13.00"
"Gunnedah (NSW)","Race 11","8","","SALSA ETHICS (6)","Dana Ivers","20.64","7.00","6.78","558","25.2kg","Out Of Range","Sassy Ethics","$7.00"
"Gunnedah (NSW)","Race 11","SCR","","TALK ABOUT TURBO","Peter Midson","","","","","","Flying Ricciardo","Talk About Katie",""
"Gunnedah (NSW)","Race 11","SCR","","HANNAH FORD ROAD","Steven McMahon","","","","","","Kinloch Brae","Midnight Joyce",""
"Gunnedah (NSW)","Race 12","1","","KUNG FU PANDA (8)","Tyler Silver","20.04","0.00","6.82","311","30.0kg","Allen Deed","Stilton Cheeky","$1.70"
"Gunnedah (NSW)","Race 12","2","","MIGHT MAKE IT (4)","Mark Munn","20.25","3.00","6.91","142","30.1kg","Zipping Garth","Ohana Cali","$31.00"
"Gunnedah (NSW)","Race 12","3","","DEB'S PISTOL (2)","Robert Ryan","20.61","8.25","6.84","223","25.1kg","Flying Ricciardo","Pugsley's Girl","$51.00"
"Gunnedah (NSW)","Race 12","4","","GREYSYND TANIA (6)","Tania Trappett","20.87","11.75","7.01","667","29.0kg","Bewildering","East Street","$14.00"
"Gunnedah (NSW)","Race 12","5","","RED LIGHT ROXY (1)","Meredith Verhagen","20.89","12.25","6.99","555","25.9kg","Ebby Jet Power","Midnight Waltz","$61.00"
"Gunnedah (NSW)","Race 12","6","","FEDERAL LOTUS (5)","William Marmara","20.90","12.25","7.01","776","25.2kg","Good Odds Harada","Federal Finance","$10.00"
"Gunnedah (NSW)","Race 12","7","","CODY THE CHAMP (7)","Melanie Mabbott","21.41","19.50","7.02","888","28.6kg","Feral Franky","Princess Sparkle","$5.50"
"Gunnedah (NSW)","Race 12","8","","GUS AND DODO (3)","Jamie Osborn","21.44","20.00","6.91","434","32.2kg","Aston Rupee","All Negoa","$4.80"
"Gunnedah (NSW)","Race 12","SCR","","GOLDEN EFFECTS","Brian Smoothy","","","","","","Fernando Bale","Special Effects",""
"Gunnedah (NSW)","Race 12","SCR","","IDENTITY","Dale Tolmie","","","","","","Beast Unleashed","Dana Kazza",""
"Richmond (NSW)","Race 1","1","","MISS GOLDIE (3)","Andrew Drapiewski","18.51","0.00","2.19","221","26.3kg","Koblenz","Erina Lass","$9.50"
"Richmond (NSW)","Race 1","2","","GLOW STICK (2)","Paul Roach","18.55","0.75","2.19","332","27.0kg","Aston Rupee","Glorious","$2.60"
"Richmond (NSW)","Race 1","3","","ERINA CHARM (7)","Andrew Drapiewski","18.74","3.25","2.26","553","26.4kg","Koblenz","Erina Lass","$3.60"
"Richmond (NSW)","Race 1","4","","BELLE SWAN FLYER (5)","Christopher Brennen","19.13","8.75","2.15","114","24.4kg","Droopys Sydney","Hopeful Lash","$51.00"
"Richmond (NSW)","Race 1","5","","MCCATHERY (8)","Kerry Drynan","19.39","12.50","2.42","888","29.6kg","Need My Moneynow","Saucy Wink","$12.00"
"Richmond (NSW)","Race 1","6","","FEROCIOUS VAUGHN (4)","Shaun Flaherty","20.29","25.25","2.24","446","31.3kg","Jungle Deuce","Midnight Hero","$7.00"
"Richmond (NSW)","Race 1","7","","BIGBAD BUSTER (6)","Joanne Brown","20.52","28.75","2.31","775","31.8kg","Fernando Bale","Middle Trucker","$7.50"
"Richmond (NSW)","Race 1","8","","RED REACTION (1)","Leonard Polidano","20.66","30.50","2.24","667","25.7kg","Flying Ricciardo","Kasatkina","$12.00"
"Richmond (NSW)","Race 1","SCR","","MAKE ME SHINE","Leonardus Vanderburg","","","","","","Aston Rupee","Surprise Fling",""
"Richmond (NSW)","Race 1","SCR","","NEW SURPRISE","Leonardus Vanderburg","","","","","","Beast Unleashed","Surprise Fling",""
"Richmond (NSW)","Race 2","1","","ZIPPING MOONEY (5)","Courtney Barnes","22.99","0.00","6.98","333","26.9kg","Aston Dee Bee","Zipping Virginia","$8.50"
"Richmond (NSW)","Race 2","2","","ZIPPING GARNER (4)","Courtney Barnes","23.24","3.50","6.88","222","31.8kg","Aston Dee Bee","Zipping Virginia","$7.50"
"Richmond (NSW)","Race 2","3","","BAKERLOO BOY (3)","Mary Hughes","23.29","4.25","6.76","111","32.0kg","Jungle Deuce","Eight Green Cans","$12.00"
"Richmond (NSW)","Race 2","4","","ZIPPING CHETTY (6)","Courtney Barnes","23.31","4.50","7.24","877","26.9kg","Aston Dee Bee","Zipping Virginia","$1.60"
"Richmond (NSW)","Race 2","5","","NEWS AT EIGHT (2)","Mary Hughes","23.39","5.75","7.07","554","35.3kg","Jungle Deuce","Eight Green Cans","$10.00"
"Richmond (NSW)","Race 2","6","","GO FORWARD RED (8)","Adam Campton","23.56","8.25","7.04","745","26.0kg","Orson Allen","Midnight Affair","$31.00"
"Richmond (NSW)","Race 2","7","","MISSILE BOY (1)","Tess Simmons","23.64","9.25","7.17","666","29.6kg","Incapacitated","Little Whitey","$8.50"
"Richmond (NSW)","Race 2","8","","CORLESS A LEADER (7)","Tayt Corless","23.82","11.75","7.25","488","26.6kg","Fernando Bale","Zheng","$41.00"
"Richmond (NSW)","Race 2","SCR","","BLACK TIGER","Rodney O'Brien","","","","","","Incapacitated","Bow Tippy",""
"Richmond (NSW)","Race 2","SCR","","SWIPER SUZY","Troy Vella","","","","","","Incapacitated","Lethal Swiper",""
"Richmond (NSW)","Race 3","1","","MARLEE STAR (4)","Peter Lagogiane","18.09","0.00","2.18","663","34.9kg","Beast Unleashed","Oscar's Alibi","$3.90"
"Richmond (NSW)","Race 3","2","","SICARIO BEAST (3)","Peter Lagogiane","18.10","0.13","2.16","441","34.8kg","Beast Unleashed","Oscar's Alibi","$3.10"
"Richmond (NSW)","Race 3","3","","IRISH ACTOR (2)","Trevor Robinson","18.24","2.00","2.11","222","32.8kg","Tommy Shelby","All Too Fancy","$12.00"
"Richmond (NSW)","Race 3","4","","CHEEKY CHEEKY (1)","Anthony Messina","18.42","4.75","2.20","776","27.2kg","Aussie Infrared","Cheeky Lass","$3.70"
"Richmond (NSW)","Race 3","5","","CORLESS INSANE (7)","Tayt Corless","18.52","6.00","2.15","335","27.7kg","Barcia Bale","Fence Lady","$6.00"
"Richmond (NSW)","Race 3","6","","USAIN BARK (6)","Brett Richardson","18.56","6.50","2.17","557","28.0kg","Fabregas","Norman's Girl","$51.00"
"Richmond (NSW)","Race 3","7","","I'M BORED (8)","Leonardus Vanderburg","18.65","8.00","2.18","114","26.7kg","Ando's Mac","Zipping Sookie","$8.50"
"Richmond (NSW)","Race 3","SCR","","CALYPSO ROGUE","Henry Norman","","","","","","Sh Avatar","Knocker Elly",""
"Richmond (NSW)","Race 4","1","","ALL CALM (7)","Richard Board","18.03","0.00","2.15","111","34.0kg","Spring Bridge","Gotta Be Penny","$2.80"
"Richmond (NSW)","Race 4","2","","KIWI KAWA (1)","Richard Anderson","18.16","1.75","2.19","552","34.0kg","Superior Panama","Armatree's Ninja","$3.00"
"Richmond (NSW)","Race 4","3","","PEARL OF MAUI (4)","Kerry Drynan","18.48","6.25","2.19","333","23.7kg","Fernando Bale","Pearl Of Tahiti","$5.00"
"Richmond (NSW)","Race 4","4","","WICKED RAVEN (5)","Raymond Thomas","18.58","7.75","2.28","666","26.7kg","Orson Allen","Wicked Sapphire","$26.00"
"Richmond (NSW)","Race 4","5","","ZIPPING MONROE (3)","Jeremy Mcgrath","18.59","8.00","2.16","225","28.2kg","Aston Rupee","Zipping Diva","$13.00"
"Richmond (NSW)","Race 4","6","","COPIOUS (8)","Kerry Drynan","18.62","8.25","2.35","888","32.2kg","Aston Dee Bee","Steal The Glory","$10.00"
"Richmond (NSW)","Race 4","7","","CAN'T HURRY LOVE (6)","Kerry Drynan","18.80","11.00","2.30","777","29.7kg","Fernando Bale","Pearl Of Tahiti","$12.00"
"Richmond (NSW)","Race 4","8","","MEG'S CHARM (2)","Tess Simmons","18.93","12.75","2.20","444","28.3kg","Bernardo","Taylor's Charm","$26.00"
"Richmond (NSW)","Race 4","SCR","","SHE BRUTAL","Leonardus Vanderburg","","","","","","Barcia Bale","Lee Ali",""
"Richmond (NSW)","Race 4","SCR","","SCREAMING DAISY","Brett Richardson","","","","","","Hard Style Rico","El Grand Parking",""
"Richmond (NSW)","Race 5","1","","MR. SNOW (8)","Andrew Hunter","18.34","0.00","2.13","111","31.1kg","Lk's Crushn It","Sergis","$9.00"
"Richmond (NSW)","Race 5","2","","COLD HARD CASH (3)","Craig Watts","18.49","2.00","2.18","222","31.9kg","Aston Dee Bee","Chase The Cash","$7.50"
"Richmond (NSW)","Race 5","3","","ALL THE CASH (2)","Craig Watts","18.67","4.75","2.17","336","28.5kg","Aston Dee Bee","Chase The Cash","$12.00"
"Richmond (NSW)","Race 5","4","","DARK AS DAWN (1)","Keith Pedrana","19.19","12.25","2.26","777","25.5kg","Fernando Bale","Dawn Mini","$61.00"
"Richmond (NSW)","Race 5","5","","LUCKY LINKS (5)","John Grief","19.20","12.25","2.19","444","30.6kg","Sennachie","Pick It Up","$2.25"
"Richmond (NSW)","Race 5","6","","SHE'S SPECIAL (7)","Kerry Drynan","19.32","14.00","2.23","663","25.7kg","Aussie Infrared","Steal The Glory","$5.50"
"Richmond (NSW)","Race 5","7","","REMA'S BLUE (4)","Edward Foyle","19.36","14.50","2.21","555","29.2kg","Feral Franky","Rema's Jade","$3.80"
"Richmond (NSW)","Race 5","SCR","","JENNIFER JUNIPER","Sam Simonetta","","","","","","Flying Ricciardo","Rhythm Section",""
"Richmond (NSW)","Race 5","SCR","","MIDNIGHT FURY","Shaun Flaherty","","","","","","Tommy Shelby","Side Step Evie",""
"Richmond (NSW)","Race 5","SCR","","CORLESS A BREEZE","Tayt Corless","","","","","","Barcia Bale","Fence Lady",""
"Richmond (NSW)","Race 6","1","","CALLA AXEL (7)","Sam Simonetta","29.96","0.00","4.50","8822","32.5kg","Flying Ricciardo","Memories One","$2.80"
"Richmond (NSW)","Race 6","2","","FLASH LIZA (4)","John Grief","29.98","0.25","4.30","1111","27.1kg","Sennachie","Pick It Up","$5.50"
"Richmond (NSW)","Race 6","3","","BRAVE CHOICE (3)","Brett Gilbert","30.45","7.00","4.42","3333","31.4kg","Ando's Mac","Premier Return","$14.00"
"Richmond (NSW)","Race 6","4","","INVITATIONS ONLY (6)","Caine Jones","30.55","8.25","4.42","4454","29.4kg","Zipping Garth","Rainbow Wish","$6.00"
"Richmond (NSW)","Race 6","5","","GHOST OF TIME (8)","Jason Keller","30.64","9.75","4.38","2245","26.5kg","Hooked On Scotch","Kooringa Thelly","$71.00"
"Richmond (NSW)","Race 6","6","","BARELY LIGHT (5)","Jason Keller","30.98","14.50","4.47","5777","28.8kg","Superior Panama","Guiding Light","$16.00"
"Richmond (NSW)","Race 6","7","","QUEEN ERA (1)","Andrew Hunter","31.16","17.25","4.47","7666","25.3kg","Shima Shine","Fernando's Glory","$3.80"
"Richmond (NSW)","Race 6","8","","BETTY EMGRAND (2)","Luke Azzopardi","31.42","20.75","4.46","6588","29.5kg","Aussie Infrared","Mrs. Emgrand","$9.00"
