"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Shepparton (VIC)","Race 11","","","DAVE (1)","Belle Tabb","0.00","","","","30.6kg","Bernardo","It's A Maybe","$0.00"
"Shepparton (VIC)","Race 11","","","HECTIC HARRY (2)","David Torr","0.00","","","","33.6kg","Feral Franky","Miss Rhubarb","$0.00"
"Shepparton (VIC)","Race 11","","","ZINZAN SAMMY (3)","Derek Faulknall","0.00","","","","31.3kg","Zinzan Brooke","Pebbles Cian","$0.00"
"Shepparton (VIC)","Race 11","","","HALF MAC (4)","Darryl Fullerton","0.00","","","","29.6kg","Shima Shine","Sugar Spice","$0.00"
"Shepparton (VIC)","Race 11","","","MASSETER (6)","Mathew Tabb","0.00","","","","24.8kg","Fernando Bale","Temporalis","$0.00"
"Shepparton (VIC)","Race 11","","","AEROPLANE FURY (7)","Hubertus Wetzels","0.00","","","","28.8kg","Bernardo","Aeroplane Annie","$0.00"
"Shepparton (VIC)","Race 11","","","NICMAC STAR (8)","Briana Robertson -Leech","0.00","","","","24.9kg","Fernando Bale","Nicmac Miss","$0.00"
"Shepparton (VIC)","Race 12","","","CLASSY SHIFTER (1)","Kevin Ashton","0.00","","","","32.0kg","Aston Dee Bee","Summer Skye","$0.00"
"Shepparton (VIC)","Race 12","","","TINKER DAN (2)","Mark Giddings","0.00","","","","32.8kg","Fernando Bale","Dyna Bobbi","$0.00"
"Shepparton (VIC)","Race 12","","","BOROUGH BOUND (3)","Jordan Formosa","0.00","","","","30.7kg","Fernando Bale","Sublime News","$0.00"
"Shepparton (VIC)","Race 12","","","BANORA POINT (4)","Garry Johnson","0.00","","","","33.3kg","Aston Rupee","Up Hill Jill","$0.00"
"Shepparton (VIC)","Race 12","","","ACE REDEEMER (5)","Jordan Formosa","0.00","","","","27.8kg","My Redeemer","Scottish Pride","$0.00"
"Shepparton (VIC)","Race 12","","","BREE CABANG (6)","Gregory Berry","0.00","","","","29.6kg","Beast Unleashed","Stars And Lights","$0.00"
"Shepparton (VIC)","Race 12","","","SOLID GROUND (7)","Darren Petersen","0.00","","","","33.6kg","Over Limit","Emerald City","$0.00"
"Shepparton (VIC)","Race 12","","","RIVIA AKIRA (8)","Aroha Hemingway","0.00","","","","30.4kg","Allen Deed","Rivia Bale","$0.00"
"Shepparton (VIC)","Race 12","SCR","","ASTRONOMICA","Garry Johnson","","","","","","Aston Dee Bee","Miss Morrisset",""
"Shepparton (VIC)","Race 12","SCR","","SPLIT REEF","Robert Colquhoun","","","","","","Fernando Bale","Boquilla",""
"Townsville (QLD)","Race 1","1","","ZYDECO (1)","Gregory Pickard","22.35","0.00","","","31.6kg","Blazin' Bomber","Gaz's Girl","$8.00"
"Townsville (QLD)","Race 1","2","","NATURAL TONY (5)","Rhonda Essery","22.36","0.06","","","30.0kg","My Redeemer","Naturally Gifted","$5.50"
"Townsville (QLD)","Race 1","3","","BIG BUBBA GUMP (7)","Bobbie-Jean Chaffey","22.51","2.31","","","22.5kg","Feral Franky","Freedom League","$3.00"
"Townsville (QLD)","Race 1","4","","ELECTRA SHADOW (2)","Glen Olsen","22.65","4.31","","","26.6kg","Aston Rupee","Solo Mission","$13.00"
"Townsville (QLD)","Race 1","5","","AVATAR KING (3)","David Wolfinden","22.67","4.44","","","30.6kg","Sh Avatar","Melissa's Queen","$9.00"
"Townsville (QLD)","Race 1","6","","FLYING JORDAN (6)","Joan Newnham","22.77","5.94","","","29.9kg","Fernando Bale","Middle Trucker","$51.00"
"Townsville (QLD)","Race 1","7","","SKY BY NIGHT (8)","Carol Pickard","22.93","8.19","","","26.1kg","Hooked On Scotch","Sky's The Limit","$5.00"
"Townsville (QLD)","Race 1","8","","BLITZING HAZEL (4)","Hayley Wooler","23.61","17.94","","","25.9kg","Aussie Infrared","Super Hard","$5.50"
"Townsville (QLD)","Race 1","SCR","","FABLE BALE","Joan Newnham","","","","","","Dyna Villa","Dyna Weslyn",""
"Townsville (QLD)","Race 2","1","","EMPTY SKY (6)","Hayley Wooler","22.61","0.00","","","33.4kg","Feral Franky","Steamy Windows","$3.20"
"Townsville (QLD)","Race 2","2","","DINOSAUR BONES (4)","Rhonda Essery","22.64","0.25","","","27.7kg","My Redeemer","Naturally Gifted","$5.00"
"Townsville (QLD)","Race 2","3","","FIELD PISTOL (1)","David Wolfinden","22.83","3.00","","","24.5kg","My Bro Fabio","Daisy Field","$9.50"
"Townsville (QLD)","Race 2","4","","BEASTLY PRINCESS (7)","Joan Newnham","22.93","4.25","","","24.1kg","Beast Unleashed","Isla Bale","$61.00"
"Townsville (QLD)","Race 2","5","","RAMBUTAN BEAST (2)","Bobbie-Jean Chaffey","22.97","5.00","","","27.1kg","Beast Unleashed","Aston Cinnamon","$11.00"
"Townsville (QLD)","Race 2","6","","EVEN BACKWARDS (5)","Carol Pickard","23.13","7.25","","","26.9kg","Hooked On Scotch","Sky's The Limit","$7.00"
"Townsville (QLD)","Race 2","7","","BRUGAL HOUSE (8)","Bobbie-Jean Chaffey","24.99","33.75","","","31.9kg","Zipping Garth","Leyenda","$26.00"
"Townsville (QLD)","Race 2","DNF","","HARMS BEST (3)","Heath Ardle","","","","","32.2kg","Aston Rupee","Ally Oop Keats",""
"Townsville (QLD)","Race 2","SCR","","FABLE BALE","Joan Newnham","","","","","","Dyna Villa","Dyna Weslyn",""
"Townsville (QLD)","Race 3","1","","VERRUCKT (5)","Jake Casey","22.51","0.00","","","32.5kg","Beast Unleashed","Aston Cinnamon","$2.50"
"Townsville (QLD)","Race 3","2","","HARA'S DAISY (3)","Hayley Wooler","22.68","2.50","","","25.9kg","Surf Lorian","Hara's Fern","$23.00"
"Townsville (QLD)","Race 3","3","","PANADOM (1)","Bobbie-Jean Chaffey","22.71","3.00","","","29.3kg","Superior Panama","Miss Emmy Rose","$18.00"
"Townsville (QLD)","Race 3","4","","SHOWTIME PETE (7)","Clarence Wilcox","22.72","3.13","","","30.1kg","Feral Franky","Simply Smooth","$15.00"
"Townsville (QLD)","Race 3","5","","SET OF SISTERS (4)","Bobbie-Jean Chaffey","22.81","4.38","","","21.8kg","Fernando Bale","Best On Ground","$3.90"
"Townsville (QLD)","Race 3","6","","RING RING (6)","Ross Rudall","22.88","5.38","","","27.1kg","Fernando Bale","Mepunga Freda","$5.50"
"Townsville (QLD)","Race 3","7","","SHERYL (2)","Mark Partland","22.90","5.63","","","25.9kg","Hard Style Rico","Ritza Dot","$6.00"
"Townsville (QLD)","Race 3","8","","BIRDIE'S CHARM (8)","Hayley Wooler","23.01","7.13","","","26.2kg","Aussie Infrared","Super Hard","$15.00"
"Townsville (QLD)","Race 3","SCR","","SUPER PICKLE","Bobbie-Jean Chaffey","","","","","","Superior Panama","Miss Emmy Rose",""
"Townsville (QLD)","Race 4","1","","STILTON INDIE (2)","Michael Pandelakis","22.05","0.00","","","27.7kg","Allen Deed","Stilton Cheeky","$6.00"
"Townsville (QLD)","Race 4","2","","MISS TWO STEP (6)","Bobbie-Jean Chaffey","22.20","2.00","","","25.9kg","Feral Franky","Amid The Noise","$9.00"
"Townsville (QLD)","Race 4","3","","FREDDY DODGE (5)","Bobbie-Jean Chaffey","22.38","4.50","","","30.4kg","Ebby Jet Power","Becky Bale","$14.00"
"Townsville (QLD)","Race 4","4","","SWING ON BY (4)","Michael Hickmott","22.97","13.00","","","35.3kg","Aston Rupee","Rapid Rival","$3.50"
"Townsville (QLD)","Race 4","5","","ELLEN ROSE (1)","Hayley Wooler","23.19","16.25","","","27.9kg","Shima Shine","Absolute Delight","$4.80"
"Townsville (QLD)","Race 4","6","","HARA'S SERENA (3)","Hayley Wooler","23.37","18.75","","","26.6kg","Jungle Deuce","Solar Sky","$9.00"
"Townsville (QLD)","Race 4","7","","DEEMED PSYCHO (8)","Carol Pickard","23.39","19.00","","","32.9kg","My Redeemer","Crazy Bonnie","$5.00"
"Townsville (QLD)","Race 4","8","","CANYA STELLA (7)","Bobbie-Jean Chaffey","23.45","20.00","","","26.2kg","Feral Franky","Freedom League","$17.00"
"Townsville (QLD)","Race 4","SCR","","KEWARRA BEACH","Mark Partland","","","","","","Orson Allen","Barbie's Beach",""
"Townsville (QLD)","Race 4","SCR","","THREE HEARTS","Rhonda Essery","","","","","","My Redeemer","Naturally Gifted",""
"Townsville (QLD)","Race 5","1","","MAD ATTITUDE (3)","Bobbie-Jean Chaffey","22.06","0.00","","","24.2kg","Flying Ricciardo","Jaydah's Jet","$6.00"
"Townsville (QLD)","Race 5","2","","ARKA CHIEF (7)","Ross Rudall","22.17","1.50","","","33.4kg","Zambora Brockie","Good Girl Sandy","$1.65"
"Townsville (QLD)","Race 5","3","","BRIDGE UP BABY (4)","Tony Parker","22.23","2.25","","","31.4kg","Aston Rupee","Flyrite","$5.50"
"Townsville (QLD)","Race 5","4","","SUDOKU GIRL (8)","L Pearce","22.72","9.25","","","27.4kg","Superior Panama","Flying Zigzag","$19.00"
"Townsville (QLD)","Race 5","5","","TOP NOTCH SCOTCH (1)","Rhonda Essery","22.72","9.31","","","29.5kg","Hooked On Scotch","Dyna Quail","$26.00"
"Townsville (QLD)","Race 5","6","","PROJECT ALICE (2)","Jay Schafer","22.93","12.31","","","25.5kg","Fernando Bale","Allonsy Grace","$16.00"
"Townsville (QLD)","Race 5","7","","MINI COIN BABE (6)","Glen Olsen","23.08","14.56","","","24.7kg","Bernardo","Lot Coin Babe","$19.00"
"Townsville (QLD)","Race 5","8","","FEDERAL GOLD (5)","Joan Newnham","23.42","19.31","","","33.4kg","Bernardo","Federal Lilly","$21.00"
"Townsville (QLD)","Race 5","SCR","","GOOD ODDS ADAM","Michael Hickmott","","","","","","Good Odds Harada","Jilliby Caz",""
"Townsville (QLD)","Race 5","SCR","","MOVE LIGHTLY","Bobbie-Jean Chaffey","","","","","","Superior Panama","Guiding Light",""
"Townsville (QLD)","Race 6","1","","HARLEM SHUFFLE (3)","Bobbie-Jean Chaffey","22.24","0.00","","","31.6kg","Oaks Road","Whip Allen","$3.10"
"Townsville (QLD)","Race 6","2","","SUMMER SAND (6)","Tony Parker","22.26","0.13","","","29.1kg","Feral Franky","Pankhurst","$5.50"
"Townsville (QLD)","Race 6","3","","HARA'S MERYL (7)","Hayley Wooler","22.29","0.63","","","24.2kg","Jungle Deuce","Hara's Flame","$11.00"
"Townsville (QLD)","Race 6","4","","WOBBLY BOOT (8)","Gary Heath","22.36","1.63","","","36.8kg","Superior Panama","Precious Sal","$4.60"
"Townsville (QLD)","Race 6","5","","DUNDEE PIPER (1)","Carol Pickard","22.42","2.63","","","32.7kg","Aussie Infrared","Dundee Calypso","$3.20"
"Townsville (QLD)","Race 6","6","","LYN'S WATCHING (5)","Rhonda Essery","22.47","3.38","","","27.2kg","Zipping Garth","Bundoran","$61.00"
"Townsville (QLD)","Race 6","7","","HERBIE JENKINS (2)","Heath Ardle","22.69","6.63","","","35.3kg","Allen Deed","Kisses For Cloda","$14.00"
"Townsville (QLD)","Race 6","8","","MR. TAKEOVER (4)","Joan Newnham","22.90","9.63","","","34.4kg","Maurice Minor","Del Rey","$26.00"
"Townsville (QLD)","Race 6","SCR","","UNDERBELLY MISS","Rhonda Essery","","","","","","Fernando Bale","Spooky Sensation",""
"Townsville (QLD)","Race 6","SCR","","HELSINKI RICO","Glen Olsen","","","","","","Bernardo","Lot Coin Babe",""
"Townsville (QLD)","Race 7","1","","CANYA KING SETI (1)","Bobbie-Jean Chaffey","0.00","0.00","","","","Good Odds Harada","Zipping Dion","$0.00"
"Townsville (QLD)","Race 7","4","","GIFTED LILLY (2)","Rhonda Essery","0.00","","","","","Orson Allen","Naturally Gifted","$0.00"
"Townsville (QLD)","Race 7","","","SHOWTIME HUNTER (3)","Tony Parker","0.00","","","","","Orson Allen","Fireball Sam","$0.00"
"Townsville (QLD)","Race 7","","","MIA MASTER (4)","Michael Fusco","0.00","","","","","Zack Monelli","Cimarron Strip","$0.00"
"Townsville (QLD)","Race 7","2","","SHIRL'S MEMORY (5)","Hayley Wooler","0.00","","","","","Superior Panama","Sweet Waterloo","$0.00"
"Townsville (QLD)","Race 7","","","MONEYBALL (6)","Glen Olsen","0.00","","","","","Good Odds Harada","Ratbags","$0.00"
"Townsville (QLD)","Race 7","3","","BOOM BABY BOOM (7)","Phillip Rudall","0.00","","","","","Fernando Bale","Cheap Wine","$0.00"
"Townsville (QLD)","Race 7","SCR","","TULLY DREAM","Brian Gulliver","","","","","","Feral Franky","Dreamin' Is Free",""
"Townsville (QLD)","Race 7","SCR","","SHOWTIME MORRIS","Clarence Wilcox","","","","","","Feral Franky","Simply Smooth",""
"Townsville (QLD)","Race 7","SCR","","EMGRAND FLASH","Bobbie-Jean Chaffey","","","","","","Aussie Infrared","Classy Emgrand",""
"Townsville (QLD)","Race 8","","","AMBER ANNIE (1)","Mark Partland","0.00","","","","","Hard Style Rico","Ritza Dot","$0.00"
"Townsville (QLD)","Race 8","","","MISS MOOSE (2)","Mark Partland","0.00","","","","","Fernando Bale","Kroes","$0.00"
"Townsville (QLD)","Race 8","","","AT THE ROXY (3)","Tony Parker","0.00","","","","","Superior Panama","Precious Sal","$0.00"
"Townsville (QLD)","Race 8","","","SWEET CHILD (4)","Bobbie-Jean Chaffey","0.00","","","","","Tommy Shelby","Sapphire Ruby","$0.00"
"Townsville (QLD)","Race 8","","","ARAPAHO MALT (5)","Clarence Wilcox","0.00","","","","","Fernando Bale","It Gets Better","$0.00"
"Townsville (QLD)","Race 8","","","HIPPY (6)","Hayley Wooler","0.00","","","","","Shima Shine","Ricolina Girl","$0.00"
"Townsville (QLD)","Race 8","","","ANNA RUMBLE (7)","Mark Partland","0.00","","","","","Pestana","Joyce Rumble","$0.00"
"Townsville (QLD)","Race 8","","","BALT'S SHADOW (8)","Bobbie-Jean Chaffey","0.00","","","","","Tommy Shelby","Real Obsession","$0.00"
"Townsville (QLD)","Race 8","SCR","","DRINK TIA","Bobbie-Jean Chaffey","","","","","","Flying Ricciardo","Santa's Real",""
"Townsville (QLD)","Race 8","SCR","","GOLDEN SNITCH","Gary Farrell","","","","","","Superior Panama","Mrs. Waters",""
"Townsville (QLD)","Race 9","","","WHAT'S LEFT (1)","Bobbie-Jean Chaffey","0.00","","","","","Tommy Shelby","What Joy","$0.00"
"Townsville (QLD)","Race 9","","","PINK CAR (2)","Rhonda Essery","0.00","","","","","My Redeemer","Naturally Gifted","$0.00"
"Townsville (QLD)","Race 9","","","POPPY ED (3)","Hayley Wooler","0.00","","","","","Barts Outofmyway","Jeepers","$0.00"
"Townsville (QLD)","Race 9","","","STORMY ROSE (4)","Michael Hickmott","0.00","","","","","Stagger","Remarkable Rose","$0.00"
"Townsville (QLD)","Race 9","","","SIR PANAMA (5)","Bobbie-Jean Chaffey","0.00","","","","","Superior Panama","Miss Emmy Rose","$0.00"
"Townsville (QLD)","Race 9","","","FEDERAL BLONDE (6)","Jay Schafer","0.00","","","","","Aussie Infrared","Zipping Lass","$0.00"
"Townsville (QLD)","Race 9","","","FUEL THE FIRE (7)","Brian Gulliver","0.00","","","","","Jungle Deuce","Miss Innings","$0.00"
"Townsville (QLD)","Race 9","","","EUGENE (8)","Mark Partland","0.00","","","","","My Redeemer","Naturally Gifted","$0.00"
"Townsville (QLD)","Race 9","SCR","","SHOWTIME MORRIS","Clarence Wilcox","","","","","","Feral Franky","Simply Smooth",""
"Townsville (QLD)","Race 9","SCR","","CLASSIC EMGRAND","Scott Atkinson","","","","","","Collision","Mrs. Emgrand",""
"Townsville (QLD)","Race 10","","","FLYING IN STYLE (1)","Rhonda Essery","0.00","","","","","Hard Style Rico","Flying Wife","$0.00"
"Townsville (QLD)","Race 10","","","FEDERAL FURY (2)","Heath Ardle","0.00","","","","","Aston Fastnet","Flo Jo Focus","$0.00"
"Townsville (QLD)","Race 10","","","TURBO TOMMY (3)","Bobbie-Jean Chaffey","0.00","","","","","Allen Deed","Winsome Willow","$0.00"
"Townsville (QLD)","Race 10","","","MIGRAINE (4)","Scott Atkinson","0.00","","","","","Dyna Double One","Right Exit","$0.00"
"Townsville (QLD)","Race 10","","","GAS IT UP (5)","Gary Farrell","0.00","","","","","Fabregas","Splotched","$0.00"
"Townsville (QLD)","Race 10","","","BAD NOT MAD (6)","Carol Pickard","0.00","","","","","Orson Allen","Wendy Byrde","$0.00"
"Townsville (QLD)","Race 10","","","ZINA CORTEZ (7)","Danny Preh","0.00","","","","","Superior Panama","Sticky Nicky","$0.00"
"Townsville (QLD)","Race 10","","","MR. KAPLAN (8)","Daniel Miles","0.00","","","","","My Redeemer","Naturally Gifted","$0.00"
"Townsville (QLD)","Race 10","SCR","","GOOD ODDS ADAM","Michael Hickmott","","","","","","Good Odds Harada","Jilliby Caz",""
"Townsville (QLD)","Race 10","SCR","","HIT AFTER HIT","Bobbie-Jean Chaffey","","","","","","Zipping Garth","Leyenda",""
"Townsville (QLD)","Race 11","","","IVY'S GIRL (2)","Danny Preh","0.00","","","","","Fernando Bale","Ivy Conniving","$0.00"
"Townsville (QLD)","Race 11","","","BALT'S ORDEAL (3)","Bobbie-Jean Chaffey","0.00","","","","","Tommy Shelby","Real Obsession","$0.00"
"Townsville (QLD)","Race 11","","","DIVINE ELECTRA (4)","Glen Olsen","0.00","","","","","Aston Rupee","Solo Mission","$0.00"
"Townsville (QLD)","Race 11","","","GOLDEN SNITCH (5)","Gary Farrell","0.00","","","","","Superior Panama","Mrs. Waters","$0.00"
"Townsville (QLD)","Race 11","","","DRINK TIA (6)","Bobbie-Jean Chaffey","0.00","","","","","Flying Ricciardo","Santa's Real","$0.00"
"Townsville (QLD)","Race 11","","","GEORGE JETSON (8)","Jake Casey","0.00","","","","","Zambora Brockie","Reap The Rewards","$0.00"
"Townsville (QLD)","Race 11","","","UNDERBELLY MISS (7)","Rhonda Essery","0.00","","","","","Fernando Bale","Spooky Sensation","$0.00"
"Townsville (QLD)","Race 11","SCR","","BROKE BANK BRIAN","John La Rosa","","","","","","Orson Allen","Wendy Byrde",""
"Townsville (QLD)","Race 11","SCR","","GENERAL SHYLOCK","Carol Pickard","","","","","","Beast Unleashed","Twin Galaxy",""
"Townsville (QLD)","Race 11","SCR","","FEDERAL MERCEDES","Joan Newnham","","","","","","Federal Morgan","Flo Jo Focus",""
"Townsville (QLD)","Race 12","","","SISTER EMGRAND (1)","Bobbie-Jean Chaffey","0.00","","","","","Pindari Express","Mrs. Emgrand","$0.00"
"Townsville (QLD)","Race 12","","","WILD RUMOUR (2)","Michael Pandelakis","0.00","","","","","Orson Allen","Comaneci","$0.00"
"Townsville (QLD)","Race 12","","","TIME FOR TINA (3)","Clarence Wilcox","0.00","","","","","Keybow","Dana Kazza","$0.00"
"Townsville (QLD)","Race 12","","","INSTANT GOLD (4)","Michael Hickmott","0.00","","","","","Aussie Infrared","Flamenco Girl","$0.00"
"Townsville (QLD)","Race 12","","","JUDGED (5)","Tony Parker","0.00","","","","","Fernando Bale","Mepunga Spectre","$0.00"
"Townsville (QLD)","Race 12","","","WEEONA SMILEY (6)","Heath Ardle","0.00","","","","","Fernando Bale","Nash Road Betty","$0.00"
"Townsville (QLD)","Race 12","","","REDSHIFT MIKE (7)","Tony Parker","0.00","","","","","Ritza Lenny","Queen Of Ziems","$0.00"
"Townsville (QLD)","Race 12","","","DENIM (8)","Glen Olsen","0.00","","","","","Taken King","Winlock Rapido","$0.00"
"Wagga (NSW)","Race 1","1","","MASANI GIRL (1)","Damien Smith","22.87","0.00","","","27.0kg","Orson Allen","Magical Mia","$2.60"
"Wagga (NSW)","Race 1","2","","LET'S GO LEGEND (7)","Gary Mitchell","22.89","0.25","","","30.9kg","Fernando Bale","Savannah","$2.80"
"Wagga (NSW)","Race 1","3","","STEW BOB (4)","Clint Colaiacovo","22.99","1.75","","","33.9kg","Beast Unleashed","Shannon Allen","$4.40"
"Wagga (NSW)","Race 1","4","","MOSCOW CHICK (2)","Norman Smith","23.26","5.50","","","23.8kg","Fernando Bale","Mallee Dreamer","$9.00"
"Wagga (NSW)","Race 1","5","","JUMANJI TWISTER (5)","Benjamin Talbot","23.28","5.75","","","33.3kg","Fernando Bale","Just Terms","$21.00"
"Wagga (NSW)","Race 1","6","","SHIAN LANI (8)","Christopher Newcombe","23.43","8.00","","","27.3kg","Sennachie","Shian Diva","$17.00"
"Wagga (NSW)","Race 2","1","","TIGGERLONG BINGO (6)","Michael Finn","18.21","0.00","","","34.8kg","Aston Rupee","Tiggerlong Dot","$2.90"
"Wagga (NSW)","Race 2","2","","KOSTECKI (4)","Kenneth Gray","18.60","5.50","","","30.4kg","Fernando Bale","All Dolled Up","$2.60"
"Wagga (NSW)","Race 2","3","","TIGGERLONG GILL (7)","Michael Finn","18.63","6.00","","","28.1kg","Feral Franky","Tiggerlong Dot","$4.00"
"Wagga (NSW)","Race 2","4","","CADDIE'S GIRL (8)","Stephen Cleary","18.78","8.25","","","26.3kg","Sennachie","Janderra's Wish","$7.00"
"Wagga (NSW)","Race 2","5","","NEXT OF KIN (1)","Phillip Reid","19.00","11.50","","","30.1kg","El Grand Senor","Fizzy Bale","$26.00"
"Wagga (NSW)","Race 2","6","","TIGGERLONG SASSY (2)","Michael Finn","19.01","11.63","","","27.7kg","Feral Franky","Tiggerlong Dot","$23.00"
"Wagga (NSW)","Race 2","SCR","","WILPENA","Damien Smith","","","","","","My Redeemer","Rosie Red",""
"Wagga (NSW)","Race 3","1","","REINE IZMIR (7)","Gregg Mills","18.77","0.00","","","27.7kg","Zipping Garth","Genevieve Izmir","$10.00"
"Wagga (NSW)","Race 3","2","","AFTER THE BELL (5)","Peter Cowell","18.98","3.00","","","26.4kg","Bernardo","Home Time","$3.60"
"Wagga (NSW)","Race 3","3","","INDECISION (6)","Rodney Mcdonald","19.04","3.75","","","28.6kg","Feral Franky","Miss Emmy Rose","$5.00"
"Wagga (NSW)","Race 3","4","","OLYMPIA IZMIR (1)","Gregg Mills","19.04","3.75","","","31.3kg","Zipping Garth","Genevieve Izmir","$3.80"
"Wagga (NSW)","Race 3","5","","DESTINI SABLE (3)","Cheryl Buick","19.11","4.75","","","37.2kg","Mepunga Blazer","Destini Delta","$34.00"
"Wagga (NSW)","Race 3","6","","RIESLING GRACE (8)","Joanne Smith","19.20","6.00","","","28.9kg","Ultimate Speed","Tammin","$4.60"
"Wagga (NSW)","Race 3","7","","EVEN BIGGER DEAL (4)","Rodney Mcdonald","19.20","6.00","","","25.9kg","Jungle Deuce","Dana Ali","$13.00"
"Wagga (NSW)","Race 3","8","","SECRET FAITH (2)","Alan Clare","19.27","7.00","","","26.5kg","Feral Franky","My Faith","$14.00"
"Wagga (NSW)","Race 3","SCR","","CHOPPER'S HONEY","Anthony Lowry","","","","","","Superior Panama","Remi Monelli",""
"Wagga (NSW)","Race 3","SCR","","ZIPPING ODESSA","Garry Small","","","","","","Aston Rupee","Phantom Bonnie",""
"Wagga (NSW)","Race 4","1","","POTENT CARTIER (5)","Daryl Breust","23.05","0.00","","","31.9kg","Barcia Bale","Blazing Cartier","$9.00"
"Wagga (NSW)","Race 4","2","","CHASIN' OPIE (7)","Christopher Cooney","23.18","1.75","","","29.6kg","Allen Deed","Yana Bale","$3.00"
"Wagga (NSW)","Race 4","3","","CAWBOURNE SIMBA (2)","Benjamin Talbot","23.30","3.50","","","28.6kg","Flying Ricciardo","Cawbourne Bora","$13.00"
"Wagga (NSW)","Race 4","4","","ELITE DOM (4)","Clint Colaiacovo","23.38","4.50","","","32.9kg","Bernardo","Suffragette","$3.90"
"Wagga (NSW)","Race 4","5","","SHANTI BAY (1)","Wayne Bradley","23.43","5.25","","","25.8kg","Jungle Deuce","Solar Sky","$3.00"
"Wagga (NSW)","Race 4","6","","BIRDWOOD FRANKY (3)","Shane Felke","23.84","11.25","","","31.3kg","Feral Franky","Mepunga Frankie","$12.00"
"Wagga (NSW)","Race 4","7","","FOR REAL FAITH (8)","Alan Clare","24.07","14.50","","","30.5kg","Fernando Bale","Star Faith","$71.00"
"Wagga (NSW)","Race 4","8","","ZIP ZIPPITY ZIP (6)","Bruce Peck","24.10","14.75","","","26.4kg","Fernando Bale","Sorry Scott","$51.00"
"Wagga (NSW)","Race 4","SCR","","ERROL","Clint Colaiacovo","","","","","","Allen Deed","Damara Bale",""
"Wagga (NSW)","Race 4","SCR","","TELL ME ANYTHING","Scott Parry","","","","","","My Bro Fabio","Parrydise Star",""
"Wagga (NSW)","Race 5","1","","LET'S GO DEAN (2)","Jess Fothergill","22.99","0.00","","","33.0kg","Fernando Bale","Swift Dancer","$4.00"
"Wagga (NSW)","Race 5","2","","JOLLY OLLIE (8)","Brian Smith","23.33","4.75","","","30.8kg","Aston Rupee","White Cynder","$2.70"
"Wagga (NSW)","Race 5","3","","JUST PEBBLES (7)","Wayne Bradley","23.37","5.25","","","22.5kg","Zipping Garth","Super Funny","$15.00"
"Wagga (NSW)","Race 5","4","","TANGO ANNA (1)","John Hartley","23.42","6.00","","","25.0kg","Fernando Bale","Ritza Gloria","$7.50"
"Wagga (NSW)","Race 5","5","","FLEX UP (6)","Christopher Cooney","23.52","7.25","","","25.9kg","Orson Allen","Kilkee Flex","$71.00"
"Wagga (NSW)","Race 5","6","","CAWBOURNE PLOUGH (3)","Benjamin Talbot","23.52","7.31","","","28.3kg","Zipping Garth","Cawbourne Taylor","$11.00"
"Wagga (NSW)","Race 5","7","","BETTY BONKERS (5)","Benjamin Talbot","23.58","8.06","","","27.5kg","Aston Rupee","Shima Breeze","$5.00"
"Wagga (NSW)","Race 5","8","","TOM YUM (4)","Alan Clare","23.67","9.31","","","31.4kg","Fernando Bale","Angel Ice","$9.00"
"Wagga (NSW)","Race 5","SCR","","BIANCA'S EYELASH","Shane Felke","","","","","","Aston Dee Bee","Bianca Keeping",""
"Wagga (NSW)","Race 5","SCR","","ERROL","Clint Colaiacovo","","","","","","Allen Deed","Damara Bale",""
"Wagga (NSW)","Race 6","1","","SHIMA SNAKE (7)","Daryl Breust","22.99","0.00","","","34.2kg","Bernardo","Shima Song","$16.00"
"Wagga (NSW)","Race 6","2","","EDGE OF FAITH (1)","Alan Clare","23.35","5.25","","","31.5kg","Feral Franky","My Faith","$15.00"
"Wagga (NSW)","Race 6","3","","LINE BREAKER (6)","Benjamin Talbot","23.72","10.50","","","36.0kg","Fernando Bale","All Dolled Up","$17.00"
"Wagga (NSW)","Race 6","4","","LET'S GO FROSTY (5)","Gary Mitchell","23.96","14.00","","","31.7kg","Fernando Bale","Savannah","$1.65"
"Wagga (NSW)","Race 6","5","","MR. KAMBOSOS (4)","John Hill","24.01","14.75","","","31.7kg","Fernando Bale","Gold Azalea","$71.00"
"Wagga (NSW)","Race 6","6","","NARA SPIRIT (3)","Wayne Bradley","24.02","14.78","","","26.7kg","Fernando Bale","Family Spirit","$3.50"
"Wagga (NSW)","Race 6","7","","ALL THINGS GO (8)","Clint Colaiacovo","24.06","15.28","","","26.2kg","Aussie Infrared","Lucky Jay","$18.00"
"Wagga (NSW)","Race 6","8","","GEORGIE IZMIR (2)","Gregg Mills","24.32","19.03","","","28.2kg","Zipping Garth","Genevieve Izmir","$15.00"
"Wagga (NSW)","Race 6","SCR","","TELL ME ANYTHING","Scott Parry","","","","","","My Bro Fabio","Parrydise Star",""
"Wagga (NSW)","Race 6","SCR","","FLEX UP","Christopher Cooney","","","","","","Orson Allen","Kilkee Flex",""
"Wagga (NSW)","Race 7","","","BIANCA'S MATE (1)","Shane Felke","0.00","","","","","Zipping Garth","Bianca Keeping","$0.00"
"Wagga (NSW)","Race 7","","","CANYA COIN (2)","Corinna Ellis","0.00","","","","","Tommy Shelby","Spare Cash","$0.00"
"Wagga (NSW)","Race 7","","","LATCH ON (3)","Benjamin Talbot","0.00","","","","","Fernando Bale","How Not Too","$0.00"
