"date","track","raceNumber","startTime","raceURL"
"2025-04-14","Wagga","R6","18:00","https://www.odds.com.au/greyhounds/wagga-20250414/bowyer-air-race-6/"
"2025-04-14","Wagga","R7","18:19","https://www.odds.com.au/greyhounds/wagga-20250414/interior-constructions-race-7/"
"2025-04-14","Wagga","R8","18:44","https://www.odds.com.au/greyhounds/wagga-20250414/happy-birthday-jax-race-8/"
"2025-04-14","Wagga","R9","19:03","https://www.odds.com.au/greyhounds/wagga-20250414/riverina-gutter-clean-race-9/"
"2025-04-14","Maitland","R1","18:25","https://www.odds.com.au/greyhounds/maitland-20250414/welcome-to-maitland-gbota-maiden-race-1/"
"2025-04-14","Maitland","R2","18:50","https://www.odds.com.au/greyhounds/maitland-20250414/ladbrokes-blackbook-maiden-final-race-2/"
"2025-04-14","Maitland","R3","19:12","https://www.odds.com.au/greyhounds/maitland-20250414/the-sign-place-maitland-race-3/"
"2025-04-14","Maitland","R4","19:31","https://www.odds.com.au/greyhounds/maitland-20250414/happy-birthday-dimity-maher-race-4/"
"2025-04-14","Maitland","R5","19:51","https://www.odds.com.au/greyhounds/maitland-20250414/ladbrokes-same-race-multi-heat-1-race-5/"
"2025-04-14","Maitland","R6","20:11","https://www.odds.com.au/greyhounds/maitland-20250414/ladbrokes-punter-assist-heat-2-race-6/"
"2025-04-14","Maitland","R7","20:31","https://www.odds.com.au/greyhounds/maitland-20250414/husqvarna-race-7/"
"2025-04-14","Maitland","R8","20:51","https://www.odds.com.au/greyhounds/maitland-20250414/ladbrokes-bet-ticker-pathways-race-8/"
"2025-04-14","Maitland","R9","21:11","https://www.odds.com.au/greyhounds/maitland-20250414/ladbrokes-odds-surge-masters-race-9/"
